OA21CD,RUC21CD,RUC21NM,Urban_rural_flag,ObjectId
E00184023,UN1,Urban: Nearer to a major town or city,Urban,172367
E00184171,UN1,Urban: Nearer to a major town or city,Urban,172368
E00184024,UN1,Urban: Nearer to a major town or city,Urban,172369
E00184172,RSN1,Smaller rural: Nearer to a major town or city,Rural,172370
E00184025,UN1,Urban: Nearer to a major town or city,Urban,172371
E00184173,UN1,Urban: Nearer to a major town or city,Urban,172372
E00184026,UN1,Urban: Nearer to a major town or city,Urban,172373
E00184027,UN1,Urban: Nearer to a major town or city,Urban,172374
E00184028,UN1,Urban: Nearer to a major town or city,Urban,172375
E00184029,UN1,Urban: Nearer to a major town or city,Urban,172376
E00184030,UN1,Urban: Nearer to a major town or city,Urban,172377
E00184031,UN1,Urban: Nearer to a major town or city,Urban,172378
E00184032,UN1,Urban: Nearer to a major town or city,Urban,172379
E00184033,UN1,Urban: Nearer to a major town or city,Urban,172380
E00184034,UN1,Urban: Nearer to a major town or city,Urban,172381
E00184035,UN1,Urban: Nearer to a major town or city,Urban,172382
E00184036,UN1,Urban: Nearer to a major town or city,Urban,172383
E00184037,UN1,Urban: Nearer to a major town or city,Urban,172384
E00184038,UN1,Urban: Nearer to a major town or city,Urban,172385
E00184174,UF1,Urban: Further from a major town or city,Urban,172386
E00184175,UF1,Urban: Further from a major town or city,Urban,172387
E00184176,UF1,Urban: Further from a major town or city,Urban,172388
E00184177,UF1,Urban: Further from a major town or city,Urban,172389
E00184178,UN1,Urban: Nearer to a major town or city,Urban,172390
E00184179,UF1,Urban: Further from a major town or city,Urban,172391
E00184180,UN1,Urban: Nearer to a major town or city,Urban,172392
E00184181,UF1,Urban: Further from a major town or city,Urban,172393
E00184182,UN1,Urban: Nearer to a major town or city,Urban,172394
E00184183,UN1,Urban: Nearer to a major town or city,Urban,172395
E00184184,UF1,Urban: Further from a major town or city,Urban,172396
E00184185,UF1,Urban: Further from a major town or city,Urban,172397
E00184186,RSF1,Smaller rural: Further from a major town or city,Rural,172398
E00184187,RLF1,Larger rural: Further from a major town or city,Rural,172399
E00184188,UN1,Urban: Nearer to a major town or city,Urban,172400
E00184689,UF1,Urban: Further from a major town or city,Urban,172401
E00184589,RLN1,Larger rural: Nearer to a major town or city,Rural,172402
E00184439,UN1,Urban: Nearer to a major town or city,Urban,172403
E00184690,RLN1,Larger rural: Nearer to a major town or city,Rural,172404
E00184590,UN1,Urban: Nearer to a major town or city,Urban,172405
E00184691,RLF1,Larger rural: Further from a major town or city,Rural,172406
E00184440,UN1,Urban: Nearer to a major town or city,Urban,172407
E00184591,UN1,Urban: Nearer to a major town or city,Urban,172408
E00184692,RLF1,Larger rural: Further from a major town or city,Rural,172409
E00184441,UN1,Urban: Nearer to a major town or city,Urban,172410
E00184592,RSN1,Smaller rural: Nearer to a major town or city,Rural,172411
E00184693,UF1,Urban: Further from a major town or city,Urban,172412
E00184442,UN1,Urban: Nearer to a major town or city,Urban,172413
E00184593,RSN1,Smaller rural: Nearer to a major town or city,Rural,172414
E00184694,RLN1,Larger rural: Nearer to a major town or city,Rural,172415
E00184443,UN1,Urban: Nearer to a major town or city,Urban,172416
E00184594,RSN1,Smaller rural: Nearer to a major town or city,Rural,172417
E00184695,UF1,Urban: Further from a major town or city,Urban,172418
E00184444,UN1,Urban: Nearer to a major town or city,Urban,172419
E00184595,UN1,Urban: Nearer to a major town or city,Urban,172420
E00184696,UF1,Urban: Further from a major town or city,Urban,172421
E00184445,UN1,Urban: Nearer to a major town or city,Urban,172422
E00184596,RSN1,Smaller rural: Nearer to a major town or city,Rural,172423
E00184697,RLN1,Larger rural: Nearer to a major town or city,Rural,172424
E00184446,UN1,Urban: Nearer to a major town or city,Urban,172425
E00184597,RSN1,Smaller rural: Nearer to a major town or city,Rural,172426
E00184698,RLN1,Larger rural: Nearer to a major town or city,Rural,172427
E00184447,UN1,Urban: Nearer to a major town or city,Urban,172428
E00184448,UN1,Urban: Nearer to a major town or city,Urban,172429
E00184449,UN1,Urban: Nearer to a major town or city,Urban,172430
E00184450,UN1,Urban: Nearer to a major town or city,Urban,172431
E00184451,UN1,Urban: Nearer to a major town or city,Urban,172432
E00184452,UN1,Urban: Nearer to a major town or city,Urban,172433
E00184453,UN1,Urban: Nearer to a major town or city,Urban,172434
E00184454,UN1,Urban: Nearer to a major town or city,Urban,172435
E00184455,UN1,Urban: Nearer to a major town or city,Urban,172436
E00184456,UN1,Urban: Nearer to a major town or city,Urban,172437
E00184457,UN1,Urban: Nearer to a major town or city,Urban,172438
E00184458,UN1,Urban: Nearer to a major town or city,Urban,172439
E00184459,UN1,Urban: Nearer to a major town or city,Urban,172440
E00184460,UN1,Urban: Nearer to a major town or city,Urban,172441
E00184461,UN1,Urban: Nearer to a major town or city,Urban,172442
E00184462,UN1,Urban: Nearer to a major town or city,Urban,172443
E00184463,UN1,Urban: Nearer to a major town or city,Urban,172444
E00184464,UN1,Urban: Nearer to a major town or city,Urban,172445
E00184465,UN1,Urban: Nearer to a major town or city,Urban,172446
E00184466,UN1,Urban: Nearer to a major town or city,Urban,172447
E00184467,UN1,Urban: Nearer to a major town or city,Urban,172448
E00184468,UN1,Urban: Nearer to a major town or city,Urban,172449
E00184469,UN1,Urban: Nearer to a major town or city,Urban,172450
E00184470,UN1,Urban: Nearer to a major town or city,Urban,172451
E00184471,UN1,Urban: Nearer to a major town or city,Urban,172452
E00184472,UN1,Urban: Nearer to a major town or city,Urban,172453
E00184473,UN1,Urban: Nearer to a major town or city,Urban,172454
E00184474,UN1,Urban: Nearer to a major town or city,Urban,172455
E00184475,UN1,Urban: Nearer to a major town or city,Urban,172456
E00184476,UN1,Urban: Nearer to a major town or city,Urban,172457
E00184477,UN1,Urban: Nearer to a major town or city,Urban,172458
E00184478,UN1,Urban: Nearer to a major town or city,Urban,172459
E00184479,UN1,Urban: Nearer to a major town or city,Urban,172460
E00184480,UN1,Urban: Nearer to a major town or city,Urban,172461
E00184481,UN1,Urban: Nearer to a major town or city,Urban,172462
E00184489,UN1,Urban: Nearer to a major town or city,Urban,172463
E00184482,UN1,Urban: Nearer to a major town or city,Urban,172464
E00184483,UN1,Urban: Nearer to a major town or city,Urban,172465
E00184484,UN1,Urban: Nearer to a major town or city,Urban,172466
E00184485,UN1,Urban: Nearer to a major town or city,Urban,172467
E00184486,UN1,Urban: Nearer to a major town or city,Urban,172468
E00184487,UN1,Urban: Nearer to a major town or city,Urban,172469
E00184488,UN1,Urban: Nearer to a major town or city,Urban,172470
E00184739,UN1,Urban: Nearer to a major town or city,Urban,172471
E00184539,UN1,Urban: Nearer to a major town or city,Urban,172472
E00184389,UN1,Urban: Nearer to a major town or city,Urban,172473
E00184639,UN1,Urban: Nearer to a major town or city,Urban,172474
E00184598,UN1,Urban: Nearer to a major town or city,Urban,172475
E00184699,UF1,Urban: Further from a major town or city,Urban,172476
E00184390,UN1,Urban: Nearer to a major town or city,Urban,172477
E00184740,UN1,Urban: Nearer to a major town or city,Urban,172478
E00184490,UN1,Urban: Nearer to a major town or city,Urban,172479
E00184599,UN1,Urban: Nearer to a major town or city,Urban,172480
E00184540,RSF1,Smaller rural: Further from a major town or city,Rural,172481
E00184700,UF1,Urban: Further from a major town or city,Urban,172482
E00184391,UN1,Urban: Nearer to a major town or city,Urban,172483
E00184741,UN1,Urban: Nearer to a major town or city,Urban,172484
E00184491,UN1,Urban: Nearer to a major town or city,Urban,172485
E00184600,UN1,Urban: Nearer to a major town or city,Urban,172486
E00184541,UN1,Urban: Nearer to a major town or city,Urban,172487
E00184542,UN1,Urban: Nearer to a major town or city,Urban,172488
E00184543,UN1,Urban: Nearer to a major town or city,Urban,172489
E00184544,UN1,Urban: Nearer to a major town or city,Urban,172490
E00184545,UN1,Urban: Nearer to a major town or city,Urban,172491
E00184546,UN1,Urban: Nearer to a major town or city,Urban,172492
E00184547,UN1,Urban: Nearer to a major town or city,Urban,172493
E00184548,UN1,Urban: Nearer to a major town or city,Urban,172494
E00184549,UN1,Urban: Nearer to a major town or city,Urban,172495
E00184550,UN1,Urban: Nearer to a major town or city,Urban,172496
E00184551,UN1,Urban: Nearer to a major town or city,Urban,172497
E00184552,UN1,Urban: Nearer to a major town or city,Urban,172498
E00184553,UN1,Urban: Nearer to a major town or city,Urban,172499
E00184554,UN1,Urban: Nearer to a major town or city,Urban,172500
E00184555,UN1,Urban: Nearer to a major town or city,Urban,172501
E00184556,UN1,Urban: Nearer to a major town or city,Urban,172502
E00184557,RSN1,Smaller rural: Nearer to a major town or city,Rural,172503
E00184558,UN1,Urban: Nearer to a major town or city,Urban,172504
E00184559,RLN1,Larger rural: Nearer to a major town or city,Rural,172505
E00184560,UN1,Urban: Nearer to a major town or city,Urban,172506
E00184561,UN1,Urban: Nearer to a major town or city,Urban,172507
E00184562,RSF1,Smaller rural: Further from a major town or city,Rural,172508
E00184563,UN1,Urban: Nearer to a major town or city,Urban,172509
E00184564,UN1,Urban: Nearer to a major town or city,Urban,172510
E00184565,UN1,Urban: Nearer to a major town or city,Urban,172511
E00184566,UN1,Urban: Nearer to a major town or city,Urban,172512
E00184567,UN1,Urban: Nearer to a major town or city,Urban,172513
E00184568,UN1,Urban: Nearer to a major town or city,Urban,172514
E00184569,UN1,Urban: Nearer to a major town or city,Urban,172515
E00184570,UN1,Urban: Nearer to a major town or city,Urban,172516
E00184571,UN1,Urban: Nearer to a major town or city,Urban,172517
E00184572,UN1,Urban: Nearer to a major town or city,Urban,172518
E00184573,UN1,Urban: Nearer to a major town or city,Urban,172519
E00184574,UN1,Urban: Nearer to a major town or city,Urban,172520
E00184575,UN1,Urban: Nearer to a major town or city,Urban,172521
E00184576,UN1,Urban: Nearer to a major town or city,Urban,172522
E00184577,UN1,Urban: Nearer to a major town or city,Urban,172523
E00184578,UN1,Urban: Nearer to a major town or city,Urban,172524
E00184579,RLN1,Larger rural: Nearer to a major town or city,Rural,172525
E00184580,UN1,Urban: Nearer to a major town or city,Urban,172526
E00184581,UN1,Urban: Nearer to a major town or city,Urban,172527
E00184582,UN1,Urban: Nearer to a major town or city,Urban,172528
E00184583,UN1,Urban: Nearer to a major town or city,Urban,172529
E00184584,UN1,Urban: Nearer to a major town or city,Urban,172530
E00184585,UN1,Urban: Nearer to a major town or city,Urban,172531
E00184586,UN1,Urban: Nearer to a major town or city,Urban,172532
E00184587,UN1,Urban: Nearer to a major town or city,Urban,172533
E00184588,UN1,Urban: Nearer to a major town or city,Urban,172534
E00184640,RSN1,Smaller rural: Nearer to a major town or city,Rural,172535
E00184701,UF1,Urban: Further from a major town or city,Urban,172536
E00184492,UN1,Urban: Nearer to a major town or city,Urban,172537
E00184742,UN1,Urban: Nearer to a major town or city,Urban,172538
E00184392,UN1,Urban: Nearer to a major town or city,Urban,172539
E00184641,UN1,Urban: Nearer to a major town or city,Urban,172540
E00184702,UN1,Urban: Nearer to a major town or city,Urban,172541
E00184703,RSN1,Smaller rural: Nearer to a major town or city,Rural,172542
E00184704,UF1,Urban: Further from a major town or city,Urban,172543
E00184705,UN1,Urban: Nearer to a major town or city,Urban,172544
E00184706,UF1,Urban: Further from a major town or city,Urban,172545
E00184707,UN1,Urban: Nearer to a major town or city,Urban,172546
E00184708,UN1,Urban: Nearer to a major town or city,Urban,172547
E00184709,UN1,Urban: Nearer to a major town or city,Urban,172548
E00184710,UN1,Urban: Nearer to a major town or city,Urban,172549
E00184711,UN1,Urban: Nearer to a major town or city,Urban,172550
E00184712,RLF1,Larger rural: Further from a major town or city,Rural,172551
E00184713,UF1,Urban: Further from a major town or city,Urban,172552
E00184714,RLN1,Larger rural: Nearer to a major town or city,Rural,172553
E00184715,UF1,Urban: Further from a major town or city,Urban,172554
E00184716,UF1,Urban: Further from a major town or city,Urban,172555
E00184717,RSF1,Smaller rural: Further from a major town or city,Rural,172556
E00184718,UF1,Urban: Further from a major town or city,Urban,172557
E00184719,RLN1,Larger rural: Nearer to a major town or city,Rural,172558
E00184720,UN1,Urban: Nearer to a major town or city,Urban,172559
E00184721,RLF1,Larger rural: Further from a major town or city,Rural,172560
E00184722,RLF1,Larger rural: Further from a major town or city,Rural,172561
E00184723,UF1,Urban: Further from a major town or city,Urban,172562
E00184724,RLF1,Larger rural: Further from a major town or city,Rural,172563
E00184725,UF1,Urban: Further from a major town or city,Urban,172564
E00184726,RSF1,Smaller rural: Further from a major town or city,Rural,172565
E00184727,RLF1,Larger rural: Further from a major town or city,Rural,172566
E00184728,UN1,Urban: Nearer to a major town or city,Urban,172567
E00184729,UN1,Urban: Nearer to a major town or city,Urban,172568
E00184730,UN1,Urban: Nearer to a major town or city,Urban,172569
E00184731,UN1,Urban: Nearer to a major town or city,Urban,172570
E00184732,UN1,Urban: Nearer to a major town or city,Urban,172571
E00184733,UN1,Urban: Nearer to a major town or city,Urban,172572
E00184734,UN1,Urban: Nearer to a major town or city,Urban,172573
E00184735,UN1,Urban: Nearer to a major town or city,Urban,172574
E00184736,UN1,Urban: Nearer to a major town or city,Urban,172575
E00184737,UN1,Urban: Nearer to a major town or city,Urban,172576
E00184738,UN1,Urban: Nearer to a major town or city,Urban,172577
E00184601,UN1,Urban: Nearer to a major town or city,Urban,172578
E00184393,UN1,Urban: Nearer to a major town or city,Urban,172579
E00184642,UN1,Urban: Nearer to a major town or city,Urban,172580
E00184394,UN1,Urban: Nearer to a major town or city,Urban,172581
E00184743,UN1,Urban: Nearer to a major town or city,Urban,172582
E00184643,UN1,Urban: Nearer to a major town or city,Urban,172583
E00184395,UN1,Urban: Nearer to a major town or city,Urban,172584
E00184744,UN1,Urban: Nearer to a major town or city,Urban,172585
E00184493,UN1,Urban: Nearer to a major town or city,Urban,172586
E00184602,UN1,Urban: Nearer to a major town or city,Urban,172587
E00184644,UN1,Urban: Nearer to a major town or city,Urban,172588
E00184396,UN1,Urban: Nearer to a major town or city,Urban,172589
E00184745,UN1,Urban: Nearer to a major town or city,Urban,172590
